"code","energy_kcal_100g","sugars_100g","fat_100g","salt_100g","proteins_100g","nutriscore_grade","nutriscore_score","nova_group"
"4770207042849","100","11.9","3.6","0.07","3.2","c","5",
"7622300292508","535","43","31","0.28","6.7","e","29","4"
"8717677336654","537","51","32","0.69","6.9","e","33","4"
"0748927059113","375","2","2","1.015625","24","not-applicable",,"4"
"8901063155343","487","28.3","19.1","445","6.1","e","34",
"6111184001074","256","62","0.5","0.02","0.5","d","17","4"
"6035100105502","539",,"31",,"6.5","unknown",,
"0735257003077","6",,,"0.00925","1.5","not-applicable",,"4"
"7701101270059","210.526315789474",,"15.7894736842105","7.77041027766266","13.1578947368421","e","27",
"4335619016217","84","4.5","2","0.1275","10","a","-1","4"
"8480000808950","193","1.4","11","1.1","5.7","c","6","3"
"0684576000048","30","7",,"0.035",,"d","7",
"8480000125446","501","55","25","0.02","6","e","26","4"
"3560070707294","32","5.1","0.5","0.03","1","a","-4","1"
"3073780965729","341","0.5","28.5","0.62",,"d","16",
"7613287541796","17","0.16","1.5",,"0.5","b","1",
"8445290227805","543","9.2","33.9","0.865","1.7","e","22",
"7898641070338","406.666666666667",,"7.14285714285714","0.803571428571429","71.4285714285714","unknown",,
"3560071270315","167","40",,,,"d","11","4"
"6936200601621","337","10","2.9","15.2","3.5","not-applicable",,"4"
"3242272347552","179","1.7","3.7","1.2775","10","c","5","4"
"3560071469542","388","0.9","3","0.28","7.9","b","1","3"
"9556001054500","61.5",,"1.8",,"1.8","unknown",,
"7032069720417","170","37","0.3","0.025","2.3","c","10","3"
"01312403","117.647058823529","23.5294117647059",,"2.64705882352941",,"unknown",,"4"
"4600680028514","548",,"32",,"9.2","unknown",,
"5391528181070","209","0.9","9.5","0.79","3.4","c","4","3"
"3468570726299",,,,"0.0015",,"a",,"1"
"8901512540805","574",,"39",,"7","unknown",,"4"
"6001001524889","85.8030592599",,"1.3","1","17.4","unknown",,
"7793940044007","300","55","7.5","0.3175","7.5","unknown",,"4"
"8445290970985","377","22.2","3.7","0.63","8.9","c","8","4"
"8480000142412","517","38","26.4","0.36","6","e","28","4"
"8710912042907","364",,"30","17.7025","25","e","27",
"7802910303201","48","4.4","1",,"2","unknown",,
"8480000142030","466","24","17","0.75","7.6","d","16","4"
"20333737","533","35.5","32.4","0.83","14.7","d","15","4"
"3560070240258","506","4.1","26","1.2","4.4","d","12","4"
"8885013130058","172","20.86","7.75","0.14732","1.62","d","12","4"
"5900928002795","326.666666666667","3.5","7.66666666666667","1.6375","8.16666666666667","d","14","4"
"4710298240410","112","27",,"0.45",,"unknown",,
"7622210249227","404","68","6.8","0.02","7.5","unknown",,"4"
"7701101356098","116.666666666667","0.714285714285714","2.62","0.97","14.3","a","-1",
"0850002887419","378.378378378378",,"18.9189189189189","1.08108108108108","35.1351351351351","unknown",,"4"
"8801043015509","160.079051383399",,"1.58102766798419",,"4.34782608695652","unknown",,
"8076809523714","359","3.5","2","0.01","13","a",,"1"
"9400597014373","353","2.1","1.7","0.66","12.6","a","-3","3"
"6415600502078","0.2",,,"0.02",,"c","4","4"
"8711327606234","309","27","19","0.13","3.3","e","20","4"
"9310055536449","388.3843211625","14","2.5","0.825","19.25","c","8","4"
"3560070823291","366","5.5","4.9","1.5","12","c","7","4"
"5604127000346","422","1.9","14","0.4925","9","a",,"4"
"4901111558953","476.923076923077",,"20","1.23076923076923","7.69230769230769","unknown",,"4"
"6287034101277","60","14.8",,"7.5E-06",,"unknown",,
"8412170026896","366","1.1","3.5","1.2","15","a","-2","3"
"0024463061163","82.5","9","0.5","3.75","2","d","15","4"
"5701246106727","239.0625","4.6875","1.71875",,"10.9375","a","-3","4"
"20805845","348","0.1","28","1.7","24","d","15","3"
"7798113300270",,,,"5.588E-05",,"unknown",,"1"
"7790742358400","51",,"1.65","62","3.4","e","18",
"3245550078704","360","6.3","9.8","1.6425","19.2","c","9","4"
"69087103","538","33","32",,"11","unknown",,
"4104420019546","411","1.4","7.9","0.01","16","a","-9","1"
"5060107337237","447","6.2","13.1","0.01","7","not-applicable",,
"3760049799408","241","3","3.7","1.1","12","a","-1","4"
"3175681854468","80","4.1",,"0.02",,"a","-5","4"
"9317224401379","494",,"24.6","0.775","6.8","unknown",,"3"
"9400581052855","540.152963671127","470","1310","13.75","1000","unknown",,
"3033491602030","54","4.8","0.2","0.2","7.6","a","-5","4"
"5997010301195","41","1","2","11.31","4.4","e","20","4"
"20884680","5746.26865671642","0.6","3.2","0.31","8.7","b","1","3"
"0016000170032","358.974358974359","5.12820512820513","6.41025641025641","1.21794871794872","12.8205128205128","c","8","3"
"8480000103765","141","3.8","12","0.23","1.8","c","4","4"
"4056489620853","604","5.9","47.5",,"27.3","a","-9","1"
"8002190001807","439","2.5","19.3","0.7","8.2","c","8","4"
"5997312702065","499","2.7","26","2.5","6.7","e","19","4"
"5601216120114","830.769230769231",,"92.3076923076923",,,"unknown",,"2"
"5410126816068","484","38.1","19","0.92","4.9","e","28","3"
"8000500391228","504","28.8","23","0.34","6","e","25","4"
"7035620037184","40","10",,,,"e","11","4"
"8850100101013","509.090909090909","3.63636363636364","23.6363636363636","3.46363636363636","10.9090909090909","e","33","4"
"5998400304130","335","6.5","7","0.4","5","c","5",
"6928338372481","254.901960784314",,"17.6470588235294","1.17647058823529","22.5490196078431","unknown",,
"8801037022322","416.666666666667",,,"0.05",,"unknown",,
"0733603098050","496",,"24","1.18","8.8","unknown",,
"8720812771265","167","2.6","4.4","0.78","4.8","unknown",,"4"
"8719200453043","571.428571428571",,"64.2857142857143","1.78571428571429",,"d","16","4"
"4600699508045","610",,"67",,"0.400000005960464","unknown",,
"0021000612239","357.142857142857","3.53","35.3","0.97","7.05","d","17","4"
"5057967394760","195.384615384615","2","4","0.756410256410256","7.48717948717949","c","3",
"7072130060943","315","50","5.4","0.3","2","e","19","4"
"9556345008573","430","7.66666666666667","11.6666666666667","3.2","5.33333333333333","e","27","4"
"9415127006674","237.867613584631","1.9","1.8","0.94","9","b","2",
"3245270000665","900",,"100",,,"c","6","2"
"7804637360918","743",,"69","0.1425",,"e","12","4"
"8858820100323","53.3333333333333","2.22222222222222","3.11111111111111","0.0111111111111111","4","b","-1",
"00818148","448.275862068966","25.8620689655172","15.5172413793103","0.301724137931034","8.62068965517241","c","10","4"
"5900531001031","192","4.5","18","0.1","2.7","d","14","4"
"6214961209257","476","41","16","0.04","8.8","unknown",,
"3041090061684","470","39","18","0.32","6.6","e","20","4"
"4902856451134","227","12.5","12.7",,"7.2","unknown",,
"8803937311124","389.999993642171","94.9999968210856",,,,"unknown",,
"8690504554455","415",,"9","0.11800000071526","15.5","unknown",,
"5902973788303","256","1","20","1.1","7","c","6","3"
"5411188133759","62","4.8","2.1","0.26","3.8","b","1","4"
"90456282","3",,,"0.1",,"c","4","4"
"5204193848110","511","0.7","28","0.3","7","c","5","3"
"4971880148266","247","24.700000762939","18","6.69999975","4","e","30","4"
"29036325","11.8333333333333","3.4","2.1","0.5","2.2","a","-1","4"
"5711953058677","55","4.1","0.2","0.000375","8.2","a","-2","4"
"5411788048613","380","2.3","3.6",,"20","a","-8","3"
"0051000025494","56","7.5","0.833","0.979166666666667","1.66666666666667","b","1","3"
"8904004400250","554","1.86","38.21","1.5725","7.46","e","23","4"
"5411188110835","23","2.4","1.2","0.1475","0.5","c","4","4"
"00001526","214.285714285714",,,"1.39423076923077","7.69230769230769","c","5","3"
"0798190243177","45","11",,"0.175",,"unknown",,
"7614500010013","529","60","28","0.12","5.6","e","31","4"
"4792154745819","483","3.6","21.6","0.18","2.6","unknown",,
"20336547","263","0.5","17","1.7","27","d","14",
"6009710720691","481","3.5","24.1","1.49","8","unknown",,
"5900120016811","44","4.7","1.5","0.00025","3","b",,
"3270190124924","136","2.7","10","5.7","7.2","e","21","3"
"5039303005677","130","23.8","0.9","3.06","1","e","22","4"
"4056489189237","500","9.7","35.7","0.2","5.4","d","18","4"
"8853662005027","339",,"0.8","0.03","7.04","unknown",,"1"
"6438348001566","42","2","1.5","0.1","0.5","c","4","4"
"7896051111764","39","4.5","1","0.1625","3","b",,
"7340191112179","389","5.35714285714286","5.78571428571429","1.19642857142857","14","c","6",
"4902775066761","404.761904761905","15.7142857142857","13.3333333333333","1.4047619047619","49.5238095238095","unknown",,
"8853662001036","153","5","9.1","14.4","3.1","d","18","3"
"7700304289882","233.333333333333","0.666666666666667","14.3333333333333","0.416666666666667","24.6666666666667","c","6","3"
"7891000008119","386.666666666667","30","4.66666666666667","0.916666666666667","6.33333333333333","d","14",
"9403118003047","325","80",,"0.0375","0.5","e","19","2"
"4901004039040","24",,,"0.015",,"a",,"4"
"87111606","367","82","0.5","0.01",,"e","19","2"
"0096619034444","700","1","22",,"3","b","-1",
"5201004022448","502","4.6","26","2.5","7.1","e","29",
"4770063234624","20","4.8",,"0.01",,"c","4",
"7340083477089","900",,"100",,,"b","2",
"6007483001559","49.95","0.3","2.4","1392.5","0.7","e","21",
"7891150027794","75",,,,,"unknown",,
"0600445370395","78","8.30000019073486","3.79999995231628",,"2.5","unknown",,
"0850004554012","400","2.22222222222222","28.8888888888889","0.75","26.6666666666667","not-applicable",,"4"
"20187736","38.2","2.9","0.4","0.1075","3.5","unknown",,
"8801043036436","392","3","13","0.53","4","unknown",,
"8722200964518",,,,"1.06",,"a","5",
"8804074500785","2",,,"0.0733333333333333","0.0666666666666667","a",,"4"
"3272770097642","205","3","17.8","1.2","8.3","d","14","4"
"0065633074705","456.521739130435","26.0869565217391","17.3913043478261","0.869565217391304","8.69565217391304","d","15","4"
"9300462346120","113.233865153747","1","0.6","0.535","15.7","a","-4","3"
"5745000657384","324","67","2.4","0.06","2.4","d","14","3"
"0058807665618","20","2.4",,"0.5","0.8","a","-3","3"
"7896283000058","360",,"8",,"15","a","-6","1"
"6416453014657","540","43","32","0.32","6.4","e","29",
"8002560190704","19","1.7","0.4",,"1.1","unknown",,
"30005501","269","1.6","23","2","14","d","17","4"
"4001686372586","348.888888888889","46","0.5","0.07","6.9","d","17","4"
"5900497300339","0.606060606060606",,,"0.0121212121212121",,"b",,
"7702020117012","337.5",,,"0.03125","12.5","a","-2","1"
"4056489861744","208","2.6","19.4","0.75","4.7","d","14","3"
"5018357804849","442","16.5","16.4","0.03","8.7","c","5","4"
"5056784907580","2",,,"0.14",,"b",,"4"
"4942355171669","30",,,,"0.8","unknown",,"3"
"4860051004022","81","1.8",,"0.825","17","unknown",,
"8801121037287","277.777777777778","1.11111111111111","18.8888888888889","2.5","23.8888888888889","unknown",,
"6222003006528","296","47.1","7.8","0.1","4.6","unknown",,
"8852690002930","0.26","15","21","0.508","2","d","11","3"
"4056489183631","285.964912280702","0.7","15.1","1","11.4","a",,"4"
"6009650908586","53.3","3.4","0.4","0.095","1.5","unknown",,
"4771218201935","424","4.2","12","2.4575","17","d","17",
"8402001019944","165","2.5","17",,"0.5","unknown",,"4"
"6223006052161","400",,"26.6666666666667",,,"unknown",,
"4610003254841","382",,"1.3",,"8.6","unknown",,
"7898080640628","40.5","4.8","1","0.1575","3.1","b","-1",
"9312231231018","39.4","1.6","2","0.059","0.6","c","4","3"
"6930755610138","584.6","3.2","41.8","2.1775","29.5","e","22","4"
"7803520003109","361.85","2.03","13.41","0.063425","5.93","c","5","4"
"20772970","646.666666666667","5.4","55.7","0.7575","22.1","d","14","3"
"4056489851387","213","2.5","1.3","0.47","10","a","-4","3"
"8076809512268","359","3.5","2","0.01","13","a",,"1"
"0096619993543","64","4.8","2.4","0.82","1.6","c","5",
"8801043054768","102.697777230469","1.15234375","3.1640625","1.0546875","2.34375","unknown",,"4"
"7800159707996","50","4.375","0.1875","3.03125","1.6875","unknown",,
"0051500750162","593.75","2","50",,"25","unknown",,"1"
"3124480186584","34","8",,"0.01",,"d","8","4"
"3608580118886","551","51","34","0.1","6.7","e","24","4"
"9199406858030","20","4.88888888888889",,"0.02",,"b","1",
"8801155469818","135.294117647059","11.7647058823529","8.23529411764706","0.132352941176471","2.94117647058824","unknown",,
"9346321000475","261.23","1","18.7","1.195","8","b","2","3"
"7622300830151","453","36.7","19",,"5","unknown",,
"7702001169832","113.333333333333","2.66666666666667","5.33333333333333","0.00733333333333333","12","a",,"4"
"9300617065975","531.548757170171","51.6","30","0.02","6","e","31","4"
"5056053305802","32.1428571428571","1.57142857142857","0.785714285714286","0.386607142857143","1.5","a",,"3"
"8480000211514","56.6666666666667","5.33333333333333","0.166666666666667","0.1","8.33333333333333","a","-2","4"
"8003340093000","623","43","47","0.15","4.6","e","29","4"
"7793360000157","28","4.2",,"0.03","1.1","a","-1","1"
"7340191153004","404.231440685011","22.1739130434783","10.8695652173913",,"7.39130434782609","unknown",,
"4770471047106","321","0.899999976158142","23.7000007629395",,"25.6000003814697","unknown",,
"8997035601604","26","5.6",,"0.12",,"unknown",,
"7802215301452","385","40.1","9.3","0.4825","5.2","e","19","4"
"8008343700665","348","2.8","1.9","0.01","14","a","-4",
"4065019142130","65.9638554216867","5.42168674698795","0.210843373493976","0.150602409638554","10.5421686746988","a","-3",
"6224011536349","98.2352941176471",,"4.64705882352941",,"7.05882352941176","unknown",,
"6223000762042","288","72","0.2","0.22","0.1","e","19",
"8723400939146","163",,"0.2","0.02",,"not-applicable",,"4"
"5601027973060","246","4.1","3.5","1.1","1.1","c","4","4"
"5032722311541","54","13",,,,"d","8","1"
"0058449410003","403.846153846154","36.5384615384615","7.69230769230769","0.673076923076923","5.76923076923077","e","20","4"
"4000417703002","559","44","37","0.14","9.8","e","28","4"
"8000320010088","32","4.2","0.1",,"1.7","a","-4","1"
"4607004892608","214",,"17.5",,"12","unknown",,"4"
"7501052420165","100","0.6","4.8","0.87","3.6","b","2","3"
"8002590057541","409.375","6.1","9.6","1.7","11","c","10","4"
"7622210601988","488","28","23","1.2","5.9","e","28","4"
"7310700676485","140","5.2","9.7","0.98","6.8","c","10","4"
"5059319033136","358","14","2.2","0.69","11","b","1","4"
"20105754","90","4","3.8","0.0975","10","a",,
"3019080040070","214.2857","1.1905","16.6667","1.16071425","1.1905","c","9","4"
"3045320104127","41","9.1","0.1",,"0.6","c","5","1"
"77939234","400","40","15","0.4225","6.7","e","26","4"
"8809148007849","81.2","3","1",,"8","unknown",,
"6221048900150","0.74",,"0.3",,"4.9","unknown",,
"8076809545440","358","0.5","1.5","0.01","6.5","b","2","4"
"5060132284308","596","5.9","46",,"30","unknown",,"1"
"8997240602533","500","33.3333333333333","19.4444444444444","0.138888888888889","5.55555555555556","e","21",
"8718907073325","400",,"3.33333333333333",,"6.66666666666667","unknown",,"3"
"3560070972180","170","0.7","10","1","20","b","1","4"
"3023291122005","50.4","3.5","7.9","0.12","3.1","c","6","3"
"5201193101061","354","3.8","1.5","0.02","12","b","1",
"0021908133218","435.483870967742","22.5806451612903","11.2903225806452","0.221774193548387","9.67741935483871","d","11","4"
"4061458044363","382","0.5","34","1.2","19","d","12","3"
"4673446750011","278","25.5","10.8000001907349",,"2.70000004768372","unknown",,
"0070177287306","10","1","1",,"1","unknown",,
"5059319030616","380","22","2.2","0.67","10","c","10","4"
"5011308700375","262","0.7","22.3","4.8","3.9","e","24","3"
"0016000169685","378.378378378378","12","5.40540540540541","0.525","8.10810810810811","c","7","4"
"7802955007799","98","3.8","6","0.0988333333333333","4.6","c","3","4"
"9300652803495","16","0.1","1.4","0.000225","0.6","b","1","4"
"7804659650363","46","1.2","3.3","0.235","1.6","c","4","4"
"5601252231164","815.384615384615",,"92.3076923076923",,,"b","1",
"5705010082781","1.67304015296367","0.1",,,,"unknown",,
"0811130034083","46","0.307400513666258","0.768501284165646","0.000138330231149816","9.22201540998775","not-applicable",,"4"
"0789742896507","555.555555555556","55.5555555555556","33.3333333333333","0.141111111111111","5.55555555555556","e","28","4"
"8480000223975","493","3.4","26","1.9675","13","d","18","4"
"7501003340122","744.9","2","81.3","1.5","1.3","e","26","3"
"6001052002459","377.5","7.5","1",,"7.25","unknown",,
"4006381333627","142.333333333333","0.633333333333333","3.3","0.808333333333333","13.6666666666667","b","1",
"6111246721995","234.7",,"23.5",,"4","unknown",,"1"
"6001306054807","341.778202623","32","0.7","0.7425","5.1","unknown",,
"5201050111042",,,,"99",,"not-applicable",,"2"
"9000331607993","521","44","28","0.04","4.8","e","28","4"
"0810757012443","198","3","3",,"3","unknown",,
"6001008617126",,,,"24.75",,"e","20",
"8480000610898","40","5.2",,,"0.9","a","-6","1"
"6009708462480","87.57170170704","11.6","1.84","0.098","1.6","c","4","4"
"0064100036321","387.272727272727","18.2","4.36","0.9625","10.2","c","10","4"
"8991002103764","110","17","2.5",,"1","unknown",,
"6410405324092","114",,"0.7","0.9825","27","a","-2","3"
"9310055105942","388.3843211625","24","3","0.9","21.75","d","11","4"
"7310532113950","465","8.4","24","2.3","12","d","17","4"
"3043933232701","430","45","14","0.93","31","unknown",,"4"
"8410076901026","428.571428571429","15.4","30.1","0.95","25.6","not-applicable",,"4"
"5000232886347","18","0.1","0.4","0.05","2.1","a","-5",
"5901234123457","197","4.2","18","2.1","2.8","e","19","4"
"9341650000448","35.2","1.32","2.72","0.163","0.72","c","3","4"
"20013868","288",,"26","5.75","13.1","e","32","4"
"4056489680475","463","67.8","17.1","0.12","3.6","e","26","4"
"4770245151459","62","5","4",,"1","unknown",,
"4823077633508","517","40.2","27.6","0.18","5.2","e","26",
"5099630002237","631.658016935263","1.66666666666667","1.11111111111111","1.30555555555556","8.05555555555556","b","2","3"
